mortonOrder,plotID,siteID,nlcdClass,plotType,subtype,applicableModules
,SRER_011,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_012,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_012,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_013,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_014,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_014,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_015,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_015,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_015,SRER,ShrubScrub,distributed,mammalGrid,mam
,SRER_016,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_017,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_018,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_018,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_019,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_020,SRER,ShrubScrub,distributed,basePlot,cdw|dhp|div|hbp|vst
,SRER_020,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_021,SRER,ShrubScrub,distributed,basePlot,div
211,SRER_022,SRER,ShrubScrub,distributed,basePlot,div
219,SRER_023,SRER,ShrubScrub,distributed,basePlot,div
,SRER_024,SRER,ShrubScrub,distributed,basePlot,div
,SRER_025,SRER,ShrubScrub,distributed,basePlot,div
,SRER_026,SRER,ShrubScrub,distributed,basePlot,div
,SRER_027,SRER,ShrubScrub,distributed,basePlot,div
,SRER_028,SRER,ShrubScrub,distributed,basePlot,div
,SRER_029,SRER,ShrubScrub,distributed,basePlot,div
,SRER_030,SRER,ShrubScrub,distributed,basePlot,div
48,SRER_031,SRER,ShrubScrub,distributed,birdGrid,brd
,SRER_032,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_033,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_034,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_035,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_036,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_037,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
447,SRER_038,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_039,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_040,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_041,SRER,ShrubScrub,distributed,mosquitoPoint,mpt|mos
,SRER_042,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_043,SRER,N/A,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,SRER_044,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_045,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_046,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_047,SRER,N/A,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,SRER_048,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_049,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_050,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_051,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_052,SRER,N/A,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,SRER_053,SRER,N/A,tower,basePlot,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
,SRER_054,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_055,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_056,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_057,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_058,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_059,SRER,N/A,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,SRER_060,SRER,N/A,tower,phenology,phe
,SRER_061,SRER,N/A,tower,phenology,phe
,UKFS_001,UKFS,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,UKFS_001,UKFS,DeciduousForest,distributed,tickPlot,tck
,UKFS_002,UKFS,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,UKFS_002,UKFS,DeciduousForest,distributed,tickPlot,tck
,UKFS_003,UKFS,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,UKFS_003,UKFS,DeciduousForest,distributed,mammalGrid,mam
,UKFS_003,UKFS,DeciduousForest,distributed,tickPlot,tck
,UKFS_004,UKFS,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
,UKFS_004,UKFS,DeciduousForest,distributed,birdGrid,brd
,UKFS_004,UKFS,DeciduousForest,distributed,mammalGrid,mam
,UKFS_004,UKFS,DeciduousForest,distributed,tickPlot,tck
,UKFS_005,UKFS,DeciduousForest,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|vst
,UKFS_006,UKFS,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,UKFS_007,UKFS,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,UKFS_007,UKFS,DeciduousForest,distributed,mammalGrid,mam
,UKFS_008,UKFS,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,UKFS_009,UKFS,GrasslandHerbaceous,distributed,basePlot,bet|bgc|cdw|dhp|div|hbp|sme|vst
,UKFS_009,UKFS,GrasslandHerbaceous,distributed,mammalGrid,mam
,UKFS_010,UKFS,DeciduousForest,distributed,basePlot,bet|cdw|dhp|div|hbp|vst
,UKFS_010,UKFS,DeciduousForest,distributed,mammalGrid,mam
,UKFS_011,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_012,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_013,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_013,UKFS,DeciduousForest,distributed,birdGrid,brd
,UKFS_014,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_015,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_016,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_017,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_018,UKFS,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_018,UKFS,GrasslandHerbaceous,distributed,mammalGrid,mam
,UKFS_018,UKFS,GrasslandHerbaceous,distributed,tickPlot,tck
,UKFS_019,UKFS,DeciduousForest,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_020,UKFS,DeciduousForest,distributed,basePlot,div
,UKFS_021,UKFS,DeciduousForest,distributed,basePlot,div
,UKFS_022,UKFS,DeciduousForest,distributed,basePlot,div
,UKFS_023,UKFS,DeciduousForest,distributed,basePlot,div
,UKFS_024,UKFS,DeciduousForest,distributed,basePlot,div
,UKFS_025,UKFS,GrasslandHerbaceous,distributed,basePlot,cdw|dhp|div|hbp|vst
,UKFS_025,UKFS,GrasslandHerbaceous,distributed,birdGrid,brd
,UKFS_026,UKFS,GrasslandHerbaceous,distributed,basePlot,div
,UKFS_027,UKFS,GrasslandHerbaceous,distributed,basePlot,div
,UKFS_028,UKFS,GrasslandHerbaceous,distributed,basePlot,div
,UKFS_029,UKFS,GrasslandHerbaceous,distributed,basePlot,div
,UKFS_030,UKFS,GrasslandHerbaceous,distributed,basePlot,div
,UKFS_030,UKFS,GrasslandHerbaceous,distributed,tickPlot,tck
,UKFS_031,UKFS,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,UKFS_031,UKFS,DeciduousForest,distributed,birdGrid,brd
,UKFS_032,UKFS,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,UKFS_032,UKFS,DeciduousForest,distributed,birdGrid,brd
,UKFS_033,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_034,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_035,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_036,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_037,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_038,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_039,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_040,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_041,UKFS,GrasslandHerbaceous,distributed,mosquitoPoint,mpt|mos
,UKFS_042,UKFS,DeciduousForest,distributed,mosquitoPoint,mpt|mos
,UKFS_043,UKFS,,tower,basePlot,bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst
,UKFS_044,UKFS,,tower,basePlot,bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst
71,UKFS_045,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_046,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_047,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_048,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_049,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_050,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_051,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_052,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_053,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_054,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_055,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_056,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_057,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_058,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_059,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_060,UKFS,,tower,basePlot,bbc|cdw|dhp|hbp|ltr|mfb|vst
,UKFS_061,UKFS,,tower,phenology,phe
,UKFS_062,UKFS,,tower,phenology,phe
